"","STUDY_ID_PLOT","richness_change","Jbeta","Jtu","Jne"
"418","195_3556","-5","0.327586206896552","0.264150943396226","0.0634352635003253"
"419","195_3560","1","0.375","0.366197183098592","0.00880281690140845"
"420","195_3561","3","0.44578313253012","0.425","0.0207831325301205"
"421","195_3610","-2","0.409090909090909","0.395348837209302","0.0137420718816068"
"422","195_3613","15","0.5","0.285714285714286","0.214285714285714"
"423","195_3614","14","0.338983050847458","0.133333333333333","0.205649717514124"
"424","195_3615","7","0.36","0.294117647058824","0.0658823529411765"
"425","195_3617","7","0.385714285714286","0.317460317460317","0.0682539682539683"
"426","195_3621","2","0.394366197183099","0.376811594202899","0.0175546029802"
"427","195_3630","-17","0.491525423728814","0.285714285714286","0.205811138014528"
"428","195_3631","1","0.428571428571429","0.419354838709677","0.00921658986175115"
"429","195_3645","-5","0.568965517241379","0.528301886792453","0.0406636304489265"
"430","195_3660","-8","0.467532467532468","0.405797101449275","0.0617353660831922"
"431","195_3772","3","0.272727272727273","0.2","0.0727272727272727"
"432","195_3779","-6","0.382978723404255","0.292682926829268","0.090295796574987"
"433","195_3781","22","0.457142857142857","0.208333333333333","0.248809523809524"
"434","195_3787","-8","0.491228070175439","0.408163265306122","0.0830648048693161"
"435","195_3856","10","0.260869565217391","0.135593220338983","0.125276344878408"
"436","195_3883","2","0.375","0.347826086956522","0.0271739130434783"
"437","195_3890","0","0.291666666666667","0.291666666666667","0"
"438","195_3909","5","0.294117647058824","0.217391304347826","0.0767263427109974"
"439","195_3946","22","0.368421052631579","0.111111111111111","0.257309941520468"
"440","195_3947","13","0.396551724137931","0.222222222222222","0.174329501915709"
"441","195_3949","22","0.4","0.0930232558139535","0.306976744186047"
"442","195_3950","5","0.433962264150943","0.375","0.0589622641509434"
"443","195_3951","14","0.375","0.2","0.175"
"444","195_3954","10","0.426229508196721","0.313725490196078","0.112504018000643"
"445","195_3955","8","0.358208955223881","0.271186440677966","0.0870225145459145"
"446","195_3961","13","0.243589743589744","0.0923076923076923","0.151282051282051"
"447","195_3963","1","0.223684210526316","0.213333333333333","0.0103508771929825"
"448","195_3965","0","0.266666666666667","0.266666666666667","0"
"449","195_3966","7","0.241935483870968","0.145454545454545","0.0964809384164223"
"450","195_3967","4","0.285714285714286","0.23728813559322","0.0484261501210654"
"451","195_3968","7","0.292307692307692","0.206896551724138","0.0854111405835544"
"452","195_3970","16","0.41025641025641","0.258064516129032","0.152191894127378"
"453","195_3972","9","0.328571428571429","0.229508196721311","0.0990632318501171"
"454","195_3974","3","0.211267605633803","0.176470588235294","0.0347970173985087"
"455","195_3976","8","0.366197183098592","0.285714285714286","0.0804828973843058"
"456","195_3977","-1","0.232876712328767","0.222222222222222","0.0106544901065449"
"457","195_3978","-4","0.333333333333333","0.285714285714286","0.0476190476190476"
"458","195_3979","-3","0.276315789473684","0.246575342465753","0.0297404470079308"
"459","195_3989","-7","0.279411764705882","0.19672131147541","0.0826904532304725"
"460","195_4008","1","0.377777777777778","0.363636363636364","0.0141414141414141"
"461","195_4030","-17","0.353846153846154","0.125","0.228846153846154"
"462","195_4039","12","0.448979591836735","0.27027027027027","0.178709321566464"
"463","195_4041","-24","0.417910447761194","0.0930232558139535","0.324887191947241"
"464","195_4042","-7","0.365079365079365","0.285714285714286","0.0793650793650794"
"465","195_4043","3","0.435483870967742","0.406779661016949","0.0287042099507928"
"466","195_4061","8","0.517241379310345","0.44","0.0772413793103448"
"467","195_4072","19","0.418181818181818","0.111111111111111","0.307070707070707"
"468","195_408","-9","0.240506329113924","0.142857142857143","0.0976491862567812"
"469","195_4095","13","0.490196078431373","0.315789473684211","0.174406604747162"
"470","195_4097","8","0.36","0.238095238095238","0.121904761904762"
"471","195_41","-23","0.476923076923077","0.19047619047619","0.286446886446886"
"472","195_422","-3","0.420289855072464","0.393939393939394","0.0263504611330698"
"473","195_426","10","0.367816091954023","0.285714285714286","0.0821018062397373"
"474","195_4354","17","0.357142857142857","0.150943396226415","0.206199460916442"
"475","195_4355","5","0.342465753424658","0.294117647058824","0.048348106365834"
"476","195_4357","8","0.328358208955224","0.23728813559322","0.0910700733620035"
"477","195_4363","-11","0.323943661971831","0.2","0.123943661971831"
"478","195_4364","-14","0.476190476190476","0.326530612244898","0.149659863945578"
"479","195_4365","6","0.4","0.34375","0.05625"
"480","195_4368","4","0.387096774193548","0.344827586206897","0.0422691879866518"
"481","195_4371","0","0.273972602739726","0.273972602739726","0"
"482","195_4373","14","0.394366197183099","0.245614035087719","0.148752162095379"
"483","195_4380","22","0.347826086956522","0.0425531914893617","0.30527289546716"
"484","195_4396","3","0.157142857142857","0.119402985074627","0.0377398720682303"
"485","195_4432","14","0.470588235294118","0.27027027027027","0.200317965023847"
"486","195_4433","6","0.241379310344828","0.153846153846154","0.0875331564986737"
"487","195_4434","-2","0.327272727272727","0.30188679245283","0.0253859348198971"
"488","195_4435","-8","0.349206349206349","0.254545454545455","0.0946608946608947"
"489","195_4437","-6","0.4","0.307692307692308","0.0923076923076923"
"490","195_4438","-9","0.391891891891892","0.307692307692308","0.0841995841995842"
"491","195_4474","-12","0.363636363636364","0.222222222222222","0.141414141414141"
"492","195_4554","7","0.343283582089552","0.266666666666667","0.0766169154228856"
"493","195_4557","5","0.44","0.4","0.04"
"494","195_4572","-5","0.313432835820896","0.258064516129032","0.0553683196918633"
"495","195_4576","2","0.351351351351351","0.333333333333333","0.018018018018018"
"496","195_4579","-6","0.376811594202899","0.317460317460317","0.0593512767425811"
"497","195_4581","-3","0.344262295081967","0.310344827586207","0.0339174674957603"
"498","195_4583","5","0.27536231884058","0.21875","0.0566123188405797"
"499","195_4588","3","0.385714285714286","0.358208955223881","0.0275053304904051"
"500","195_4592","10","0.34375","0.222222222222222","0.121527777777778"
"501","195_4601","3","0.349397590361446","0.325","0.0243975903614458"
"502","195_4604","-1","0.402777777777778","0.394366197183099","0.00841158059467919"
"503","195_4605","-4","0.375","0.342105263157895","0.0328947368421053"
"504","195_4608","15","0.474358974358974","0.349206349206349","0.125152625152625"
"505","195_4610","21","0.453488372093023","0.276923076923077","0.176565295169946"
"506","195_4611","16","0.329113924050633","0.158730158730159","0.170383765320474"
"507","195_4612","14","0.307692307692308","0.181818181818182","0.125874125874126"
"508","195_4619","10","0.365853658536585","0.277777777777778","0.0880758807588076"
"509","195_4620","5","0.423076923076923","0.383561643835616","0.0395152792413066"
"510","195_4622","6","0.372093023255814","0.325","0.047093023255814"
"511","195_4624","-12","0.390804597701149","0.293333333333333","0.0974712643678161"
"512","195_4626","6","0.352941176470588","0.30379746835443","0.0491437081161579"
"513","195_4629","-1","0.267441860465116","0.258823529411765","0.00861833105335157"
"514","195_4634","6","0.314285714285714","0.25","0.0642857142857143"
"515","195_4636","8","0.352941176470588","0.266666666666667","0.0862745098039216"
"516","195_4638","10","0.441860465116279","0.368421052631579","0.0734394124847001"
"517","195_4639","25","0.564516129032258","0.27027027027027","0.294245858761988"
"518","195_4642","19","0.448717948717949","0.271186440677966","0.177531508039983"
"519","195_4643","-3","0.353846153846154","0.32258064516129","0.0312655086848635"
"520","195_4644","8","0.333333333333333","0.276595744680851","0.0567375886524823"
"521","195_4645","5","0.325842696629214","0.285714285714286","0.0401284109149278"
"522","195_4646","3","0.243589743589744","0.213333333333333","0.0302564102564103"
"523","195_4647","15","0.382716049382716","0.242424242424242","0.140291806958474"
"524","195_4654","4","0.318840579710145","0.276923076923077","0.041917502787068"
"525","195_4655","-2","0.289855072463768","0.26865671641791","0.0211983560458577"
"526","195_4656","27","0.458333333333333","0.133333333333333","0.325"
"527","195_4662","-4","0.34375","0.3","0.04375"
"528","195_4663","5","0.343283582089552","0.290322580645161","0.0529610014443909"
"529","195_4669","5","0.397260273972603","0.352941176470588","0.0443190975020145"
"530","195_4670","-3","0.390625","0.360655737704918","0.029969262295082"
"531","195_4701","-2","0.375","0.347826086956522","0.0271739130434783"
"532","195_4715","-8","0.466666666666667","0.384615384615385","0.0820512820512821"
"533","195_4803","13","0.435897435897436","0.153846153846154","0.282051282051282"
"534","195_481","7","0.319444444444444","0.246153846153846","0.0732905982905983"
"535","195_482","-7","0.357142857142857","0.285714285714286","0.0714285714285714"
"536","195_483","8","0.313725490196078","0.186046511627907","0.127678978568171"
"537","195_484","8","0.426229508196721","0.339622641509434","0.0866068666872873"
"538","195_485","7","0.377049180327869","0.296296296296296","0.0807528840315726"
"539","195_489","-3","0.319444444444444","0.289855072463768","0.0295893719806763"
"540","195_490","-10","0.347826086956522","0.23728813559322","0.110537951363301"
"541","195_492","12","0.489795918367347","0.324324324324324","0.165471594043023"
"542","195_493","6","0.235294117647059","0.133333333333333","0.101960784313725"
"543","195_496","14","0.40625","0.24","0.16625"
"544","195_497","-4","0.405405405405405","0.371428571428571","0.033976833976834"
"545","195_498","7","0.367647058823529","0.295081967213115","0.0725650916104147"
"546","195_499","14","0.461538461538462","0.313725490196078","0.147812971342383"
"547","195_500","4","0.380952380952381","0.338983050847458","0.0419693301049233"
"548","195_505","12","0.303030303030303","0.148148148148148","0.154882154882155"
"549","195_506","1","0.409836065573771","0.4","0.00983606557377049"
"550","195_523","-4","0.323529411764706","0.28125","0.0422794117647059"
"551","195_546","-10","0.533333333333333","0.44","0.0933333333333333"
"552","195_552","-10","0.433333333333333","0.32","0.113333333333333"
"553","195_599","0","0.325581395348837","0.325581395348837","0"
"554","195_6","-3","0.258620689655172","0.218181818181818","0.0404388714733542"
"555","195_623","0","0.380952380952381","0.380952380952381","0"
"556","195_658","11","0.389830508474576","0.25","0.139830508474576"
"557","195_660","13","0.418918918918919","0.295081967213115","0.123836951705804"
"558","195_671","-12","0.27027027027027","0.129032258064516","0.141238012205754"
"559","195_678","11","0.395348837209302","0.1875","0.207848837209302"
"560","195_711","-7","0.348484848484849","0.271186440677966","0.0772984078068824"
"561","195_732","8","0.304347826086957","0.157894736842105","0.146453089244851"
"562","195_733","-3","0.35","0.315789473684211","0.0342105263157895"
"563","195_736","5","0.375","0.285714285714286","0.0892857142857143"
"564","195_761","-2","0.253521126760563","0.231884057971014","0.0216370687895489"
"565","195_768","-8","0.428571428571429","0.294117647058824","0.134453781512605"
"566","195_796","-2","0.363636363636364","0.333333333333333","0.0303030303030303"
"567","195_801","0","0.298507462686567","0.298507462686567","0"
"568","195_807","11","0.30952380952381","0.0645161290322581","0.245007680491551"
"569","195_814","24","0.526315789473684","0.181818181818182","0.344497607655502"
"570","195_816","23","0.378048780487805","0.135593220338983","0.242455560148822"
"571","195_824","7","0.4375","0.341463414634146","0.0960365853658537"
"572","195_832","-1","0.552238805970149","0.545454545454545","0.0067842605156038"
"573","195_833","6","0.507462686567164","0.459016393442623","0.0484462931245412"
"574","195_834","0","0.305555555555556","0.305555555555556","0"
"575","195_836","0","0.428571428571429","0.428571428571429","0"
"576","195_846","0","0.318840579710145","0.318840579710145","0"
"577","195_849","5","0.388888888888889","0.326530612244898","0.0623582766439909"
"578","195_853","-1","0.402985074626866","0.393939393939394","0.00904568068747173"
"579","195_916","2","0.5","0.48","0.02"
"580","195_921","21","0.573770491803279","0.35","0.223770491803279"
"581","195_925","0","0.307692307692308","0.307692307692308","0"
"582","195_928","13","0.527027027027027","0.426229508196721","0.100797518830306"
"583","294_T1","1","0.525773195876289","0.520833333333333","0.00493986254295533"
"584","294_T2","40","0.682352941176471","0.4","0.282352941176471"
"585","294_T3","56","0.786516853932584","0.424242424242424","0.36227442969016"
"586","294_T4","-14","0.5","0.414634146341463","0.0853658536585366"
"587","294_T5","11","0.543624161073825","0.507246376811594","0.0363777842622313"
"588","294_T6","26","0.810810810810811","0.363636363636364","0.447174447174447"
"589","300_1","9","0.647058823529412","0.25","0.397058823529412"
"590","300_2","8","0.666666666666667","0.4","0.266666666666667"
"591","300_3","9","0.647058823529412","0.25","0.397058823529412"
"592","300_4","8","0.705882352941177","0.444444444444444","0.261437908496732"
"593","300_5","9","0.647058823529412","0.25","0.397058823529412"
"594","301_000b","-4","0.307692307692308","0","0.307692307692308"
"595","301_001d","7","0.65","0.461538461538462","0.188461538461538"
"596","301_002c","-1","0.62962962962963","0.615384615384615","0.0142450142450142"
"597","301_002d","4","0.631578947368421","0.533333333333333","0.0982456140350877"
"598","301_004b","5","0.681818181818182","0.588235294117647","0.0935828877005348"
"599","301_004d","-1","0.357142857142857","0.307692307692308","0.0494505494505494"
