"","STUDY_ID_PLOT","duration_plot","richness_change","Jbeta","Jtu","Jne","scaleacc_25","e","e_2","e_5","e_25","e_50","e_75","e_100","e_hpd","e_hpd2","e_hpd5","e_hpd25","e_hpd50","e_hpd75","e_hpd100","STUDY_ID","PLOT","START_YEAR","END_YEAR","duration","TAXA","LATITUDE","LONGITUDE","AREA_SQ_KM","NUMBER_OF_SAMPLES","ABUNDANCE_TYPE","AB_BIO","BIOMASS_TYPE","PROTECTED_AREA","cell","duration_plot_center","area_center","hpd_q","scalehpd_25"
"61",61,2,-70,0.987654320987654,0.909090909090909,0.0785634118967452,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","15G",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"62",62,11,151,0.993827160493827,0.909090909090909,0.0847362514029181,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","16B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-8.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"63",63,2,1,0.664473684210526,0.662251655629139,0.00222202858138724,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","16C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"64",64,2,-21,0.848101265822785,0.793103448275862,0.0549978175469227,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","16E",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"65",65,2,89,0.932692307692308,0.533333333333333,0.399358974358974,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","16H",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"66",66,3,-22,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","17A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"67",67,2,-59,0.950980392156863,0.883720930232558,0.0672594619243046,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","17B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"68",68,10,122,0.978723404255319,0.842105263157895,0.136618141097424,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","17C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-9.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"69",69,10,111,0.933774834437086,0.75,0.183774834437086,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","18A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-9.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"70",70,2,-1,0.780821917808219,0.777777777777778,0.0030441400304414,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","18B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"71",71,2,39,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","19A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"72",72,2,-13,0.715909090909091,0.666666666666667,0.0492424242424242,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","20B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"73",73,2,38,0.747663551401869,0.608695652173913,0.138967899227956,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","21A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"74",74,2,-23,0.806818181818182,0.738461538461539,0.0683566433566434,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","21B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"75",75,2,28,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","22B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"76",76,3,-43,0.745901639344262,0.607594936708861,0.138306702635402,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","22C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"77",77,2,-60,0.985074626865672,0.857142857142857,0.127931769722815,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","22D",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"78",78,3,59,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","22F",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"79",79,11,21,0.679558011049724,0.6375,0.0420580110497238,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-8.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"80",80,2,27,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"81",81,3,-42,0.901960784313726,0.444444444444444,0.457516339869281,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"82",82,2,3,0.878787878787879,0.866666666666667,0.0121212121212121,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23D",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"83",83,3,-53,0.841584158415842,0.666666666666667,0.174917491749175,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23F",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"84",84,2,1,0.927272727272727,0.925925925925926,0.00134680134680135,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23G",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"85",85,10,79,0.875862068965517,0.727272727272727,0.14858934169279,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","23H",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-9.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"86",86,3,-18,0.956521739130435,0.928571428571429,0.0279503105590062,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","24A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"87",87,2,-10,0.791666666666667,0.736842105263158,0.0548245614035088,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","24B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"88",88,2,-26,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","24C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"89",89,3,-5,1,1,0,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","25A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"90",90,2,7,0.875,0,0.875,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","25B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"91",91,10,83,0.895161290322581,0.682926829268293,0.212234461054288,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","25C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-9.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"92",92,11,61,0.773049645390071,0.6,0.173049645390071,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","26B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-8.10400829302004,-1226171.19660289,"High",6.35368843380224e-05
"93",93,2,7,0.671232876712329,0.636363636363636,0.0348692403486924,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","26C",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"94",94,2,-60,0.929577464788732,0.545454545454545,0.384122919334187,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","26D",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"95",95,3,28,0.947368421052632,0.8,0.147368421052632,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","27A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"96",96,2,70,0.985915492957746,0,0.985915492957746,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","27B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"97",97,2,1,0.984375,0.984126984126984,0.000248015873015873,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","27D",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"98",98,3,38,0.766355140186916,0.63768115942029,0.128673980766626,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","28A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-16.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"99",99,2,16,0.87719298245614,0.829268292682927,0.0479246897732135,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","28B",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
"100",100,2,-37,0.919354838709677,0.8,0.119354838709677,0.990924005035839,71,73.1428571428571,71.7301587301587,75.7717698836844,85.7431732580038,81.9860147176787,80.4700215813223,0,0.026409173140391,0.0618242463124694,0.641802300478083,2.71151543903326,17.4006675744916,27.7561116996083,"194","2A",1994,2004,10,"Terrestrial invertebrates",44.244,-122.158,64,254,"Count","A",NA,FALSE,"298432",-17.10400829302,-1226171.19660289,"High",6.35368843380224e-05
